datum,ISTAT_code,name_IT,totals
2020-08-28,5015,CALOSSO,1
2020-08-28,10028,LAVAGNA,1
2020-08-28,13040,CAMPIONE D'ITALIA,1
2020-08-28,15027,BOLLATE,1
2020-08-28,15146,MILANO,2
2020-08-28,15250,BARANZATE,3
2020-08-28,17029,BRESCIA,3
2020-08-28,17165,RONCADELLE,1
2020-08-28,18083,LOMELLO,2
2020-08-28,21001,ALDINO,10
2020-08-28,21002,ANDRIANO,6
2020-08-28,21003,ANTERIVO,4
2020-08-28,21004,APPIANO SULLA STRADA DEL VINO,167
2020-08-28,21005,AVELENGO,6
2020-08-28,21006,BADIA,38
2020-08-28,21007,BARBIANO,4
2020-08-28,21008,BOLZANO,620
2020-08-28,21009,BRAIES,11
2020-08-28,21010,BRENNERO,14
2020-08-28,21011,BRESSANONE,115
2020-08-28,21012,BRONZOLO,21
2020-08-28,21013,BRUNICO,113
2020-08-28,21015,CALDARO SULLA STRADA DEL VINO,16
2020-08-28,21016,CAMPO DI TRENS,12
2020-08-28,21017,CAMPO TURES,11
2020-08-28,21018,CASTELBELLO-CIARDES,2
2020-08-28,21019,CASTELROTTO,84
2020-08-28,21020,CERMES,11
2020-08-28,21021,CHIENES,14
2020-08-28,21022,CHIUSA,11
2020-08-28,21023,CORNEDO ALL'ISARCO,14
2020-08-28,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-08-28,21025,CORTINA SULLA STRADA DEL VINO,10
2020-08-28,21026,CORVARA IN BADIA,22
2020-08-28,21027,CURON VENOSTA,2
2020-08-28,21028,DOBBIACO,12
2020-08-28,21029,EGNA,27
2020-08-28,21030,FALZES,14
2020-08-28,21031,FIE' ALLO SCILIAR,17
2020-08-28,21032,FORTEZZA,11
2020-08-28,21033,FUNES,20
2020-08-28,21034,GAIS,10
2020-08-28,21035,GARGAZZONE,4
2020-08-28,21037,LACES,1
2020-08-28,21038,LAGUNDO,14
2020-08-28,21039,LAION,19
2020-08-28,21040,LAIVES,138
2020-08-28,21041,LANA,48
2020-08-28,21042,LASA,3
2020-08-28,21043,LAUREGNO,1
2020-08-28,21044,LUSON,2
2020-08-28,21045,MAGRE' SULLA STRADA DEL VINO,2
2020-08-28,21046,MALLES VENOSTA,2
2020-08-28,21047,MAREBBE,16
2020-08-28,21048,MARLENGO,5
2020-08-28,21050,MELTINA,5
2020-08-28,21051,MERANO,159
2020-08-28,21052,MONGUELFO - TESIDO,12
2020-08-28,21053,MONTAGNA,19
2020-08-28,21054,MOSO IN PASSIRIA,15
2020-08-28,21055,NALLES,9
2020-08-28,21056,NATURNO,4
2020-08-28,21057,NAZ-SCIAVES,12
2020-08-28,21058,NOVA LEVANTE,3
2020-08-28,21059,NOVA PONENTE,7
2020-08-28,21060,ORA,41
2020-08-28,21061,ORTISEI,54
2020-08-28,21062,PARCINES,3
2020-08-28,21063,PERCA,5
2020-08-28,21066,POSTAL,10
2020-08-28,21067,PRATO ALLO STELVIO,6
2020-08-28,21068,PREDOI,5
2020-08-28,21070,RACINES,27
2020-08-28,21071,RASUN ANTERSELVA,3
2020-08-28,21072,RENON,24
2020-08-28,21073,RIFIANO,6
2020-08-28,21074,RIO DI PUSTERIA,7
2020-08-28,21075,RODENGO,4
2020-08-28,21076,SALORNO SULLA STRADA DEL VINO,19
2020-08-28,21077,SAN CANDIDO,22
2020-08-28,21079,SAN GENESIO ATESINO,20
