datum,ISTAT_code,name_IT,totals
2020-08-30,5015,CALOSSO,1
2020-08-30,10028,LAVAGNA,1
2020-08-30,13040,CAMPIONE D'ITALIA,1
2020-08-30,15027,BOLLATE,1
2020-08-30,15146,MILANO,2
2020-08-30,15250,BARANZATE,3
2020-08-30,17029,BRESCIA,3
2020-08-30,17165,RONCADELLE,1
2020-08-30,18083,LOMELLO,2
2020-08-30,21001,ALDINO,10
2020-08-30,21002,ANDRIANO,6
2020-08-30,21003,ANTERIVO,4
2020-08-30,21004,APPIANO SULLA STRADA DEL VINO,167
2020-08-30,21005,AVELENGO,6
2020-08-30,21006,BADIA,38
2020-08-30,21007,BARBIANO,6
2020-08-30,21008,BOLZANO,625
2020-08-30,21009,BRAIES,11
2020-08-30,21010,BRENNERO,14
2020-08-30,21011,BRESSANONE,115
2020-08-30,21012,BRONZOLO,21
2020-08-30,21013,BRUNICO,113
2020-08-30,21015,CALDARO SULLA STRADA DEL VINO,16
2020-08-30,21016,CAMPO DI TRENS,12
2020-08-30,21017,CAMPO TURES,11
2020-08-30,21018,CASTELBELLO-CIARDES,2
2020-08-30,21019,CASTELROTTO,84
2020-08-30,21020,CERMES,11
2020-08-30,21021,CHIENES,14
2020-08-30,21022,CHIUSA,11
2020-08-30,21023,CORNEDO ALL'ISARCO,14
2020-08-30,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-08-30,21025,CORTINA SULLA STRADA DEL VINO,10
2020-08-30,21026,CORVARA IN BADIA,22
2020-08-30,21027,CURON VENOSTA,2
2020-08-30,21028,DOBBIACO,12
2020-08-30,21029,EGNA,27
2020-08-30,21030,FALZES,14
2020-08-30,21031,FIE' ALLO SCILIAR,17
2020-08-30,21032,FORTEZZA,11
2020-08-30,21033,FUNES,20
2020-08-30,21034,GAIS,10
2020-08-30,21035,GARGAZZONE,4
2020-08-30,21037,LACES,1
2020-08-30,21038,LAGUNDO,14
2020-08-30,21039,LAION,19
2020-08-30,21040,LAIVES,138
2020-08-30,21041,LANA,49
2020-08-30,21042,LASA,3
2020-08-30,21043,LAUREGNO,1
2020-08-30,21044,LUSON,2
2020-08-30,21045,MAGRE' SULLA STRADA DEL VINO,2
2020-08-30,21046,MALLES VENOSTA,2
2020-08-30,21047,MAREBBE,16
2020-08-30,21048,MARLENGO,5
2020-08-30,21050,MELTINA,5
2020-08-30,21051,MERANO,161
2020-08-30,21052,MONGUELFO - TESIDO,12
2020-08-30,21053,MONTAGNA,19
2020-08-30,21054,MOSO IN PASSIRIA,15
2020-08-30,21055,NALLES,9
2020-08-30,21056,NATURNO,4
2020-08-30,21057,NAZ-SCIAVES,12
2020-08-30,21058,NOVA LEVANTE,3
2020-08-30,21059,NOVA PONENTE,7
2020-08-30,21060,ORA,41
2020-08-30,21061,ORTISEI,54
2020-08-30,21062,PARCINES,3
2020-08-30,21063,PERCA,5
2020-08-30,21066,POSTAL,10
2020-08-30,21067,PRATO ALLO STELVIO,6
2020-08-30,21068,PREDOI,5
2020-08-30,21070,RACINES,27
2020-08-30,21071,RASUN ANTERSELVA,3
2020-08-30,21072,RENON,24
2020-08-30,21073,RIFIANO,6
2020-08-30,21074,RIO DI PUSTERIA,7
2020-08-30,21075,RODENGO,4
2020-08-30,21076,SALORNO SULLA STRADA DEL VINO,19
2020-08-30,21077,SAN CANDIDO,22
2020-08-30,21079,SAN GENESIO ATESINO,20
2020-08-30,21080,SAN LEONARDO IN PASSIRIA,38
2020-08-30,21081,SAN LORENZO DI SEBATO,18
2020-08-30,21082,SAN MARTINO IN BADIA,8
2020-08-30,21083,SAN MARTINO IN PASSIRIA,9
2020-08-30,21084,SAN PANCRAZIO,3
2020-08-30,21085,SANTA CRISTINA VALGARDENA,27
2020-08-30,21086,SARENTINO,5
2020-08-30,21087,SCENA,2
2020-08-30,21088,SELVA DEI MOLINI,4
2020-08-30,21089,SELVA DI VAL GARDENA,50
2020-08-30,21092,SESTO,13
2020-08-30,21093,SILANDRO,6
2020-08-30,21094,SLUDERNO,1
2020-08-30,21095,STELVIO,3
2020-08-30,21096,TERENTO,2
2020-08-30,21097,TERLANO,50
2020-08-30,21098,TERMENO SULLA STRADA DEL VINO,8
2020-08-30,21099,TESIMO,22
2020-08-30,21100,TIRES,4
2020-08-30,21101,TIROLO,6
2020-08-30,21102,TRODENA NEL PARCO NATURALE,6
2020-08-30,21104,ULTIMO,2
2020-08-30,21105,VADENA,8
2020-08-30,21106,VALDAORA,10
2020-08-30,21107,VAL DI VIZZE,22
2020-08-30,21108,VALLE AURINA,15
2020-08-30,21109,VALLE DI CASIES,13
2020-08-30,21110,VANDOIES,16
2020-08-30,21111,VARNA,20
2020-08-30,21112,VERANO,1
2020-08-30,21113,VILLABASSA,32
2020-08-30,21114,VILLANDRO,2
2020-08-30,21115,VIPITENO,25
2020-08-30,21116,VELTURNO,10
2020-08-30,21117,LA VALLE,17
2020-08-30,21118,SENALE-SAN FELICE,5
2020-08-30,22116,MEZZOCORONA,1
2020-08-30,22117,MEZZOLOMBARDO,1
2020-08-30,22167,SAN MICHELE ALL'ADIGE,1
2020-08-30,22205,TRENTO,2
2020-08-30,22213,VERMIGLIO,1
2020-08-30,22250,SAN GIOVANNI DI FASSA-SEN JAN,1
2020-08-30,22252,BORGO D'ANAUNIA,1
2020-08-30,23025,CEREA,1
2020-08-30,23094,VIGASIO,1
2020-08-30,24017,BROGLIANO,1
2020-08-30,25005,AURONZO DI CADORE,1
2020-08-30,25039,PIEVE DI CADORE,2
2020-08-30,25065,VIGO DI CADORE,1
2020-08-30,26043,MOGLIANO VENETO,1
2020-08-30,27005,CAORLE,1
2020-08-30,27011,CONCORDIA SAGITTARIA,1
2020-08-30,27036,SAN STINO DI LIVENZA,1
2020-08-30,27042,VENEZIA,3
2020-08-30,28016,CADONEGHE,1
2020-08-30,28103,VILLAFRANCA PADOVANA,1
2020-08-30,30018,CARLINO,1
2020-08-30,30055,MANZANO,1
2020-08-30,30064,MUZZANA DEL TURGNANO,1
2020-08-30,31007,GORIZIA,1
2020-08-30,32001,DUINO-AURISINA,1
2020-08-30,32006,TRIESTE,3
2020-08-30,35020,CORREGGIO,1
2020-08-30,36005,CARPI,1
2020-08-30,37028,GALLIERA,1
2020-08-30,39014,RAVENNA,1
