datum,ISTAT_code,name_IT,totals
2020-08-29,5015,CALOSSO,1
2020-08-29,10028,LAVAGNA,1
2020-08-29,13040,CAMPIONE D'ITALIA,1
2020-08-29,15027,BOLLATE,1
2020-08-29,15146,MILANO,2
2020-08-29,15250,BARANZATE,3
2020-08-29,17029,BRESCIA,3
2020-08-29,17165,RONCADELLE,1
2020-08-29,18083,LOMELLO,2
2020-08-29,21001,ALDINO,10
2020-08-29,21002,ANDRIANO,6
2020-08-29,21003,ANTERIVO,4
2020-08-29,21004,APPIANO SULLA STRADA DEL VINO,167
2020-08-29,21005,AVELENGO,6
2020-08-29,21006,BADIA,38
2020-08-29,21007,BARBIANO,4
2020-08-29,21008,BOLZANO,620
2020-08-29,21009,BRAIES,11
2020-08-29,21010,BRENNERO,14
2020-08-29,21011,BRESSANONE,115
2020-08-29,21012,BRONZOLO,21
2020-08-29,21013,BRUNICO,113
2020-08-29,21015,CALDARO SULLA STRADA DEL VINO,16
2020-08-29,21016,CAMPO DI TRENS,12
2020-08-29,21017,CAMPO TURES,11
2020-08-29,21018,CASTELBELLO-CIARDES,2
2020-08-29,21019,CASTELROTTO,84
2020-08-29,21020,CERMES,11
2020-08-29,21021,CHIENES,14
2020-08-29,21022,CHIUSA,11
2020-08-29,21023,CORNEDO ALL'ISARCO,14
2020-08-29,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-08-29,21025,CORTINA SULLA STRADA DEL VINO,10
2020-08-29,21026,CORVARA IN BADIA,22
2020-08-29,21027,CURON VENOSTA,2
2020-08-29,21028,DOBBIACO,12
2020-08-29,21029,EGNA,27
2020-08-29,21030,FALZES,14
2020-08-29,21031,FIE' ALLO SCILIAR,17
2020-08-29,21032,FORTEZZA,11
2020-08-29,21033,FUNES,20
2020-08-29,21034,GAIS,10
2020-08-29,21035,GARGAZZONE,4
2020-08-29,21037,LACES,1
2020-08-29,21038,LAGUNDO,14
2020-08-29,21039,LAION,19
2020-08-29,21040,LAIVES,138
2020-08-29,21041,LANA,49
2020-08-29,21042,LASA,3
2020-08-29,21043,LAUREGNO,1
2020-08-29,21044,LUSON,2
2020-08-29,21045,MAGRE' SULLA STRADA DEL VINO,2
2020-08-29,21046,MALLES VENOSTA,2
2020-08-29,21047,MAREBBE,16
2020-08-29,21048,MARLENGO,5
2020-08-29,21050,MELTINA,5
2020-08-29,21051,MERANO,160
2020-08-29,21052,MONGUELFO - TESIDO,12
2020-08-29,21053,MONTAGNA,19
2020-08-29,21054,MOSO IN PASSIRIA,15
2020-08-29,21055,NALLES,9
2020-08-29,21056,NATURNO,4
2020-08-29,21057,NAZ-SCIAVES,12
2020-08-29,21058,NOVA LEVANTE,3
2020-08-29,21059,NOVA PONENTE,7
2020-08-29,21060,ORA,41
2020-08-29,21061,ORTISEI,54
2020-08-29,21062,PARCINES,3
2020-08-29,21063,PERCA,5
2020-08-29,21066,POSTAL,10
2020-08-29,21067,PRATO ALLO STELVIO,6
2020-08-29,21068,PREDOI,5
2020-08-29,21070,RACINES,27
2020-08-29,21071,RASUN ANTERSELVA,3
2020-08-29,21072,RENON,24
2020-08-29,21073,RIFIANO,6
2020-08-29,21074,RIO DI PUSTERIA,7
2020-08-29,21075,RODENGO,4
2020-08-29,21076,SALORNO SULLA STRADA DEL VINO,19
2020-08-29,21077,SAN CANDIDO,22
2020-08-29,21079,SAN GENESIO ATESINO,20
2020-08-29,21080,SAN LEONARDO IN PASSIRIA,38
2020-08-29,21081,SAN LORENZO DI SEBATO,18
2020-08-29,21082,SAN MARTINO IN BADIA,8
2020-08-29,21083,SAN MARTINO IN PASSIRIA,9
2020-08-29,21084,SAN PANCRAZIO,3
2020-08-29,21085,SANTA CRISTINA VALGARDENA,27
2020-08-29,21086,SARENTINO,5
2020-08-29,21087,SCENA,2
2020-08-29,21088,SELVA DEI MOLINI,4
2020-08-29,21089,SELVA DI VAL GARDENA,50
2020-08-29,21092,SESTO,13
2020-08-29,21093,SILANDRO,6
2020-08-29,21094,SLUDERNO,1
2020-08-29,21095,STELVIO,3
2020-08-29,21096,TERENTO,2
2020-08-29,21097,TERLANO,50
2020-08-29,21098,TERMENO SULLA STRADA DEL VINO,8
2020-08-29,21099,TESIMO,22
2020-08-29,21100,TIRES,4
2020-08-29,21101,TIROLO,6
2020-08-29,21102,TRODENA NEL PARCO NATURALE,6
2020-08-29,21104,ULTIMO,2
2020-08-29,21105,VADENA,8
2020-08-29,21106,VALDAORA,10
2020-08-29,21107,VAL DI VIZZE,22
2020-08-29,21108,VALLE AURINA,15
2020-08-29,21109,VALLE DI CASIES,13
2020-08-29,21110,VANDOIES,16
2020-08-29,21111,VARNA,20
2020-08-29,21112,VERANO,1
2020-08-29,21113,VILLABASSA,32
2020-08-29,21114,VILLANDRO,2
2020-08-29,21115,VIPITENO,25
2020-08-29,21116,VELTURNO,10
2020-08-29,21117,LA VALLE,17
2020-08-29,21118,SENALE-SAN FELICE,5
2020-08-29,22116,MEZZOCORONA,1
2020-08-29,22117,MEZZOLOMBARDO,1
2020-08-29,22167,SAN MICHELE ALL'ADIGE,1
2020-08-29,22205,TRENTO,2
2020-08-29,22213,VERMIGLIO,1
2020-08-29,22250,SAN GIOVANNI DI FASSA-SEN JAN,1
2020-08-29,22252,BORGO D'ANAUNIA,1
2020-08-29,23025,CEREA,1
2020-08-29,23094,VIGASIO,1
2020-08-29,24017,BROGLIANO,1
2020-08-29,25005,AURONZO DI CADORE,1
2020-08-29,25039,PIEVE DI CADORE,2
2020-08-29,25065,VIGO DI CADORE,1
2020-08-29,26043,MOGLIANO VENETO,1
2020-08-29,27005,CAORLE,1
2020-08-29,27011,CONCORDIA SAGITTARIA,1
2020-08-29,27036,SAN STINO DI LIVENZA,1
2020-08-29,27042,VENEZIA,3
2020-08-29,28016,CADONEGHE,1
2020-08-29,28103,VILLAFRANCA PADOVANA,1
2020-08-29,30018,CARLINO,1
2020-08-29,30055,MANZANO,1
2020-08-29,30064,MUZZANA DEL TURGNANO,1
2020-08-29,31007,GORIZIA,1
2020-08-29,32001,DUINO-AURISINA,1
2020-08-29,32006,TRIESTE,3
2020-08-29,35020,CORREGGIO,1
2020-08-29,36005,CARPI,1
2020-08-29,37028,GALLIERA,1
2020-08-29,39014,RAVENNA,1
2020-08-29,41014,FERMIGNANO,1
2020-08-29,44045,MONTEPRANDONE,1
2020-08-29,46017,LUCCA,1
2020-08-29,48025,LONDA,1
2020-08-29,50026,PISA,1
2020-08-29,57052,POGGIO CATINO,1
2020-08-29,58047,GUIDONIA MONTECELIO,1
2020-08-29,58091,ROMA,6
2020-08-29,58107,TREVIGNANO ROMANO,1
2020-08-29,61018,CASAGIOVE,1
2020-08-29,61022,CASERTA,1
2020-08-29,63001,ACERRA,2
2020-08-29,63002,AFRAGOLA,1
2020-08-29,63049,NAPOLI,1
2020-08-29,63066,SAN GENNARO VESUVIANO,1
2020-08-29,65082,OLEVANO SUL TUSCIANO,1
2020-08-29,68022,MANOPPELLO,1
2020-08-29,69013,CASACANDITELLA,1
2020-08-29,71024,FOGGIA,2
2020-08-29,71029,MANFREDONIA,1
2020-08-29,71060,VIESTE,2
2020-08-29,72006,BARI,1
2020-08-29,73004,CRISPIANO,1
2020-08-29,76066,RIONERO IN VULTURE,1
2020-08-29,80036,GERACE,1
2020-08-29,80053,MONTEBELLO IONICO,1
2020-08-29,83048,MESSINA,1
2020-08-29,83061,NIZZA DI SICILIA,1
2020-08-29,84021,LICATA,1
2020-08-29,85004,CALTANISSETTA,1
2020-08-29,90083,GOLFO ARANCI,1
2020-08-29,92009,CAGLIARI,2
2020-08-29,92015,DECIMOMANNU,1
2020-08-29,93036,ROVEREDO IN PIANO,1
2020-08-29,97048,MERATE,1
2020-08-29,97059,OLGINATE,1
2020-08-29,97065,PASTURO,1
2020-08-29,99002,CATTOLICA,1
2020-08-29,102037,SERRA SAN BRUNO,1
2020-08-29,103028,DOMODOSSOLA,1
2020-08-29,108033,MONZA,1
2020-08-29,111009,CARBONIA,1
2020-08-29,111034,GUSPINI,2
2020-08-29,111062,SAN GAVINO MONREALE,1
