datum,ISTAT_code,name_IT,totals
2020-04-05,21001,ALDINO,2
2020-04-05,21002,ANDRIANO,2
2020-04-05,21003,ANTERIVO,2
2020-04-05,21004,APPIANO SULLA STRADA DEL VINO,115
2020-04-05,21005,AVELENGO,1
2020-04-05,21006,BADIA,25
2020-04-05,21007,BARBIANO,3
2020-04-05,21008,BOLZANO,340
2020-04-05,21009,BRAIES,5
2020-04-05,21010,BRENNERO,10
2020-04-05,21011,BRESSANONE,70
2020-04-05,21012,BRONZOLO,8
2020-04-05,21013,BRUNICO,36
2020-04-05,21015,CALDARO SULLA STRADA DEL VINO,12
2020-04-05,21016,CAMPO DI TRENS,6
2020-04-05,21017,CAMPO TURES,8
2020-04-05,21019,CASTELROTTO,78
2020-04-05,21021,CHIENES,11
2020-04-05,21022,CHIUSA,10
2020-04-05,21023,CORNEDO ALL'ISARCO,10
2020-04-05,21024,CORTACCIA SULLA STRADA DEL VINO,2
2020-04-05,21025,CORTINA SULLA STRADA DEL VINO,1
2020-04-05,21026,CORVARA IN BADIA,19
2020-04-05,21027,CURON VENOSTA,2
2020-04-05,21028,DOBBIACO,5
2020-04-05,21029,EGNA,14
2020-04-05,21030,FALZES,7
2020-04-05,21031,FIE' ALLO SCILIAR,11
2020-04-05,21032,FORTEZZA,4
2020-04-05,21033,FUNES,10
2020-04-05,21034,GAIS,4
2020-04-05,21035,GARGAZZONE,1
2020-04-05,21038,LAGUNDO,8
2020-04-05,21039,LAION,18
2020-04-05,21040,LAIVES,62
2020-04-05,21041,LANA,10
2020-04-05,21042,LASA,2
2020-04-05,21044,LUSON,1
2020-04-05,21045,MAGRE' SULLA STRADA DEL VINO,1
2020-04-05,21047,MAREBBE,14
2020-04-05,21048,MARLENGO,1
2020-04-05,21050,MELTINA,3
2020-04-05,21051,MERANO,79
2020-04-05,21052,MONGUELFO - TESIDO,7
2020-04-05,21053,MONTAGNA,11
2020-04-05,21054,MOSO IN PASSIRIA,12
2020-04-05,21055,NALLES,3
2020-04-05,21056,NATURNO,1
2020-04-05,21057,NAZ-SCIAVES,7
2020-04-05,21059,NOVA PONENTE,5
2020-04-05,21060,ORA,23
2020-04-05,21061,ORTISEI,51
2020-04-05,21063,PERCA,4
2020-04-05,21066,POSTAL,4
2020-04-05,21067,PRATO ALLO STELVIO,3
2020-04-05,21068,PREDOI,3
2020-04-05,21070,RACINES,21
2020-04-05,21071,RASUN ANTERSELVA,2
2020-04-05,21072,RENON,13
2020-04-05,21073,RIFIANO,5
2020-04-05,21074,RIO DI PUSTERIA,2
2020-04-05,21075,RODENGO,4
2020-04-05,21076,SALORNO SULLA STRADA DEL VINO,12
2020-04-05,21077,SAN CANDIDO,17
2020-04-05,21079,SAN GENESIO ATESINO,8
2020-04-05,21080,SAN LEONARDO IN PASSIRIA,27
2020-04-05,21081,SAN LORENZO DI SEBATO,7
2020-04-05,21082,SAN MARTINO IN BADIA,5
2020-04-05,21083,SAN MARTINO IN PASSIRIA,7
2020-04-05,21084,SAN PANCRAZIO,3
2020-04-05,21085,SANTA CRISTINA VALGARDENA,24
2020-04-05,21086,SARENTINO,4
2020-04-05,21087,SCENA,2
2020-04-05,21088,SELVA DEI MOLINI,1
2020-04-05,21089,SELVA DI VAL GARDENA,42
2020-04-05,21092,SESTO,1
2020-04-05,21093,SILANDRO,3
2020-04-05,21097,TERLANO,20
2020-04-05,21098,TERMENO SULLA STRADA DEL VINO,1
2020-04-05,21099,TESIMO,6
2020-04-05,21100,TIRES,1
2020-04-05,21101,TIROLO,3
2020-04-05,21102,TRODENA NEL PARCO NATURALE,4
2020-04-05,21104,ULTIMO,1
2020-04-05,21105,VADENA,4
2020-04-05,21106,VALDAORA,9
2020-04-05,21107,VAL DI VIZZE,11
2020-04-05,21108,VALLE AURINA,9
2020-04-05,21109,VALLE DI CASIES,8
2020-04-05,21110,VANDOIES,5
2020-04-05,21111,VARNA,17
2020-04-05,21113,VILLABASSA,25
2020-04-05,21114,VILLANDRO,1
2020-04-05,21115,VIPITENO,21
2020-04-05,21116,VELTURNO,6
2020-04-05,21117,LA VALLE,9
2020-04-05,21118,SENALE-SAN FELICE,4
