datum,ISTAT_code,name_IT,totals
2020-08-19,10028,LAVAGNA,1
2020-08-19,13040,CAMPIONE D'ITALIA,1
2020-08-19,15027,BOLLATE,1
2020-08-19,15146,MILANO,2
2020-08-19,15250,BARANZATE,3
2020-08-19,17029,BRESCIA,3
2020-08-19,17165,RONCADELLE,1
2020-08-19,18083,LOMELLO,2
2020-08-19,21001,ALDINO,10
2020-08-19,21002,ANDRIANO,6
2020-08-19,21003,ANTERIVO,4
2020-08-19,21004,APPIANO SULLA STRADA DEL VINO,164
2020-08-19,21005,AVELENGO,5
2020-08-19,21006,BADIA,38
2020-08-19,21007,BARBIANO,4
2020-08-19,21008,BOLZANO,600
2020-08-19,21009,BRAIES,11
2020-08-19,21010,BRENNERO,13
2020-08-19,21011,BRESSANONE,110
2020-08-19,21012,BRONZOLO,20
2020-08-19,21013,BRUNICO,111
2020-08-19,21015,CALDARO SULLA STRADA DEL VINO,17
2020-08-19,21016,CAMPO DI TRENS,12
2020-08-19,21017,CAMPO TURES,11
2020-08-19,21018,CASTELBELLO-CIARDES,2
2020-08-19,21019,CASTELROTTO,84
2020-08-19,21020,CERMES,11
2020-08-19,21021,CHIENES,13
2020-08-19,21022,CHIUSA,11
2020-08-19,21023,CORNEDO ALL'ISARCO,14
2020-08-19,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-08-19,21025,CORTINA SULLA STRADA DEL VINO,9
2020-08-19,21026,CORVARA IN BADIA,22
2020-08-19,21027,CURON VENOSTA,2
2020-08-19,21028,DOBBIACO,12
2020-08-19,21029,EGNA,24
2020-08-19,21030,FALZES,14
2020-08-19,21031,FIE' ALLO SCILIAR,16
2020-08-19,21032,FORTEZZA,11
2020-08-19,21033,FUNES,20
2020-08-19,21034,GAIS,10
2020-08-19,21035,GARGAZZONE,4
2020-08-19,21037,LACES,1
2020-08-19,21038,LAGUNDO,14
2020-08-19,21039,LAION,19
2020-08-19,21040,LAIVES,135
2020-08-19,21041,LANA,47
2020-08-19,21042,LASA,3
2020-08-19,21043,LAUREGNO,1
2020-08-19,21044,LUSON,2
2020-08-19,21045,MAGRE' SULLA STRADA DEL VINO,2
2020-08-19,21046,MALLES VENOSTA,2
2020-08-19,21047,MAREBBE,16
2020-08-19,21048,MARLENGO,5
2020-08-19,21050,MELTINA,5
2020-08-19,21051,MERANO,137
2020-08-19,21052,MONGUELFO - TESIDO,12
2020-08-19,21053,MONTAGNA,19
2020-08-19,21054,MOSO IN PASSIRIA,15
2020-08-19,21055,NALLES,9
2020-08-19,21056,NATURNO,4
2020-08-19,21057,NAZ-SCIAVES,12
2020-08-19,21058,NOVA LEVANTE,3
2020-08-19,21059,NOVA PONENTE,7
2020-08-19,21060,ORA,41
2020-08-19,21061,ORTISEI,54
2020-08-19,21062,PARCINES,3
2020-08-19,21063,PERCA,5
2020-08-19,21066,POSTAL,10
2020-08-19,21067,PRATO ALLO STELVIO,4
2020-08-19,21068,PREDOI,5
2020-08-19,21070,RACINES,27
2020-08-19,21071,RASUN ANTERSELVA,3
2020-08-19,21072,RENON,24
2020-08-19,21073,RIFIANO,6
2020-08-19,21074,RIO DI PUSTERIA,7
2020-08-19,21075,RODENGO,4
2020-08-19,21076,SALORNO SULLA STRADA DEL VINO,19
