datum,ISTAT_code,name_IT,totals
2020-10-14,5015,CALOSSO,1
2020-10-14,6047,CASTELLAZZO BORMIDA,1
2020-10-14,10025,GENOVA,5
2020-10-14,10028,LAVAGNA,1
2020-10-14,12014,BIANDRONNO,1
2020-10-14,13040,CAMPIONE D'ITALIA,1
2020-10-14,13157,MONTORFANO,1
2020-10-14,15027,BOLLATE,1
2020-10-14,15146,MILANO,3
2020-10-14,15250,BARANZATE,3
2020-10-14,17029,BRESCIA,3
2020-10-14,18083,LOMELLO,2
2020-10-14,21001,ALDINO,11
2020-10-14,21002,ANDRIANO,6
2020-10-14,21003,ANTERIVO,4
2020-10-14,21004,APPIANO SULLA STRADA DEL VINO,188
2020-10-14,21005,AVELENGO,6
2020-10-14,21006,BADIA,38
2020-10-14,21007,BARBIANO,10
2020-10-14,21008,BOLZANO,1013
2020-10-14,21009,BRAIES,11
2020-10-14,21010,BRENNERO,15
2020-10-14,21011,BRESSANONE,163
2020-10-14,21012,BRONZOLO,24
2020-10-14,21013,BRUNICO,128
2020-10-14,21015,CALDARO SULLA STRADA DEL VINO,22
2020-10-14,21016,CAMPO DI TRENS,18
2020-10-14,21017,CAMPO TURES,17
2020-10-14,21018,CASTELBELLO-CIARDES,3
2020-10-14,21019,CASTELROTTO,84
2020-10-14,21020,CERMES,12
2020-10-14,21021,CHIENES,17
2020-10-14,21022,CHIUSA,21
2020-10-14,21023,CORNEDO ALL'ISARCO,50
2020-10-14,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-10-14,21025,CORTINA SULLA STRADA DEL VINO,12
2020-10-14,21026,CORVARA IN BADIA,21
2020-10-14,21027,CURON VENOSTA,2
2020-10-14,21028,DOBBIACO,16
2020-10-14,21029,EGNA,48
2020-10-14,21030,FALZES,18
2020-10-14,21031,FIE' ALLO SCILIAR,24
2020-10-14,21032,FORTEZZA,15
2020-10-14,21033,FUNES,21
2020-10-14,21034,GAIS,11
2020-10-14,21035,GARGAZZONE,4
2020-10-14,21037,LACES,10
2020-10-14,21038,LAGUNDO,15
2020-10-14,21039,LAION,20
2020-10-14,21040,LAIVES,181
2020-10-14,21041,LANA,55
2020-10-14,21042,LASA,13
2020-10-14,21043,LAUREGNO,1
2020-10-14,21044,LUSON,7
2020-10-14,21045,MAGRE' SULLA STRADA DEL VINO,5
2020-10-14,21046,MALLES VENOSTA,13
2020-10-14,21047,MAREBBE,17
2020-10-14,21048,MARLENGO,6
2020-10-14,21049,MARTELLO,8
2020-10-14,21050,MELTINA,5
2020-10-14,21051,MERANO,242
2020-10-14,21052,MONGUELFO - TESIDO,15
2020-10-14,21053,MONTAGNA,22
2020-10-14,21054,MOSO IN PASSIRIA,15
2020-10-14,21055,NALLES,11
2020-10-14,21056,NATURNO,7
2020-10-14,21057,NAZ-SCIAVES,15
2020-10-14,21058,NOVA LEVANTE,5
2020-10-14,21059,NOVA PONENTE,11
2020-10-14,21060,ORA,42
2020-10-14,21061,ORTISEI,57
2020-10-14,21062,PARCINES,6
2020-10-14,21063,PERCA,6
2020-10-14,21064,PLAUS,1
2020-10-14,21066,POSTAL,11
2020-10-14,21067,PRATO ALLO STELVIO,10
2020-10-14,21068,PREDOI,5
2020-10-14,21070,RACINES,33
2020-10-14,21071,RASUN ANTERSELVA,6
2020-10-14,21072,RENON,30
2020-10-14,21073,RIFIANO,6
2020-10-14,21074,RIO DI PUSTERIA,9
2020-10-14,21075,RODENGO,6
2020-10-14,21076,SALORNO SULLA STRADA DEL VINO,38
2020-10-14,21077,SAN CANDIDO,32
2020-10-14,21079,SAN GENESIO ATESINO,25
2020-10-14,21080,SAN LEONARDO IN PASSIRIA,39
2020-10-14,21081,SAN LORENZO DI SEBATO,22
2020-10-14,21082,SAN MARTINO IN BADIA,8
2020-10-14,21083,SAN MARTINO IN PASSIRIA,9
2020-10-14,21084,SAN PANCRAZIO,5
2020-10-14,21085,SANTA CRISTINA VALGARDENA,27
2020-10-14,21086,SARENTINO,11
2020-10-14,21087,SCENA,4
2020-10-14,21088,SELVA DEI MOLINI,4
2020-10-14,21089,SELVA DI VAL GARDENA,50
2020-10-14,21092,SESTO,106
2020-10-14,21093,SILANDRO,6
2020-10-14,21094,SLUDERNO,1
2020-10-14,21095,STELVIO,3
2020-10-14,21096,TERENTO,3
2020-10-14,21097,TERLANO,71
2020-10-14,21098,TERMENO SULLA STRADA DEL VINO,12
2020-10-14,21099,TESIMO,22
2020-10-14,21100,TIRES,5
2020-10-14,21101,TIROLO,6
2020-10-14,21102,TRODENA NEL PARCO NATURALE,7
2020-10-14,21104,ULTIMO,2
2020-10-14,21105,VADENA,8
2020-10-14,21106,VALDAORA,14
2020-10-14,21107,VAL DI VIZZE,31
2020-10-14,21108,VALLE AURINA,17
2020-10-14,21109,VALLE DI CASIES,13
2020-10-14,21110,VANDOIES,17
2020-10-14,21111,VARNA,27
2020-10-14,21112,VERANO,1
2020-10-14,21113,VILLABASSA,35
2020-10-14,21114,VILLANDRO,12
2020-10-14,21115,VIPITENO,47
2020-10-14,21116,VELTURNO,13
2020-10-14,21117,LA VALLE,17
2020-10-14,21118,SENALE-SAN FELICE,5
2020-10-14,22062,CLES,1
2020-10-14,22116,MEZZOCORONA,2
2020-10-14,22117,MEZZOLOMBARDO,1
2020-10-14,22131,OSSANA,1
2020-10-14,22133,PALU' DEL FERSINA,1
2020-10-14,22160,ROVERE' DELLA LUNA,1
2020-10-14,22162,RUFFRE',1
2020-10-14,22167,SAN MICHELE ALL'ADIGE,1
2020-10-14,22205,TRENTO,3
2020-10-14,22213,VERMIGLIO,1
2020-10-14,22250,SAN GIOVANNI DI FASSA-SEN JAN,1
2020-10-14,22251,TERRE D'ADIGE,1
2020-10-14,22252,BORGO D'ANAUNIA,1
2020-10-14,23012,BOVOLONE,1
2020-10-14,23025,CEREA,1
2020-10-14,23094,VIGASIO,1
2020-10-14,24017,BROGLIANO,1
2020-10-14,24103,SOVIZZO,1
2020-10-14,25005,AURONZO DI CADORE,1
2020-10-14,25015,COMELICO SUPERIORE,1
2020-10-14,25039,PIEVE DI CADORE,2
2020-10-14,25047,SAN PIETRO DI CADORE,1
2020-10-14,25050,SANTO STEFANO DI CADORE,1
2020-10-14,25065,VIGO DI CADORE,1
2020-10-14,26043,MOGLIANO VENETO,1
2020-10-14,27005,CAORLE,1
2020-10-14,27011,CONCORDIA SAGITTARIA,1
2020-10-14,27036,SAN STINO DI LIVENZA,1
2020-10-14,27042,VENEZIA,3
2020-10-14,28016,CADONEGHE,1
2020-10-14,28034,CONSELVE,1
2020-10-14,28060,PADOVA,1
2020-10-14,28103,VILLAFRANCA PADOVANA,1
2020-10-14,30018,CARLINO,1
2020-10-14,30047,LAUCO,1
2020-10-14,30055,MANZANO,1
2020-10-14,30064,MUZZANA DEL TURGNANO,1
2020-10-14,31007,GORIZIA,1
2020-10-14,32001,DUINO-AURISINA,1
2020-10-14,32006,TRIESTE,3
2020-10-14,35020,CORREGGIO,1
2020-10-14,36005,CARPI,1
2020-10-14,37028,GALLIERA,1
2020-10-14,37061,VALSAMOGGIA,1
2020-10-14,39014,RAVENNA,1
2020-10-14,41014,FERMIGNANO,1
2020-10-14,44045,MONTEPRANDONE,1
2020-10-14,48004,BORGO SAN LORENZO,1
2020-10-14,48017,FIRENZE,1
2020-10-14,48025,LONDA,1
2020-10-14,48032,PELAGO,1
2020-10-14,50026,PISA,2
2020-10-14,52017,MONTERONI D'ARBIA,1
2020-10-14,53011,GROSSETO,1
2020-10-14,57052,POGGIO CATINO,1
2020-10-14,58007,ANZIO,1
2020-10-14,58047,GUIDONIA MONTECELIO,1
2020-10-14,58091,ROMA,8
2020-10-14,58107,TREVIGNANO ROMANO,1
2020-10-14,59011,LATINA,1
2020-10-14,60007,AQUINO,1
2020-10-14,61018,CASAGIOVE,1
2020-10-14,61022,CASERTA,1
2020-10-14,63001,ACERRA,2
2020-10-14,63002,AFRAGOLA,1
2020-10-14,63049,NAPOLI,1
2020-10-14,63066,SAN GENNARO VESUVIANO,1
2020-10-14,65002,AGROPOLI,2
2020-10-14,65082,OLEVANO SUL TUSCIANO,1
2020-10-14,68022,MANOPPELLO,1
2020-10-14,69013,CASACANDITELLA,1
2020-10-14,69099,VASTO,1
2020-10-14,71024,FOGGIA,2
2020-10-14,71029,MANFREDONIA,1
2020-10-14,71052,SANT' AGATA DI PUGLIA,1
2020-10-14,71060,VIESTE,2
2020-10-14,72006,BARI,1
2020-10-14,72023,GRAVINA IN PUGLIA,1
2020-10-14,72029,MOLFETTA,1
2020-10-14,73004,CRISPIANO,1
2020-10-14,73021,PALAGIANO,1
2020-10-14,76066,RIONERO IN VULTURE,1
2020-10-14,80036,GERACE,1
2020-10-14,80053,MONTEBELLO IONICO,1
2020-10-14,81021,TRAPANI,1
2020-10-14,83048,MESSINA,1
2020-10-14,83061,NIZZA DI SICILIA,1
2020-10-14,84021,LICATA,1
2020-10-14,85004,CALTANISSETTA,1
2020-10-14,85016,SAN CATALDO,1
2020-10-14,90083,GOLFO ARANCI,1
2020-10-14,92009,CAGLIARI,2
2020-10-14,92015,DECIMOMANNU,1
2020-10-14,93036,ROVEREDO IN PIANO,1
2020-10-14,97048,MERATE,1
2020-10-14,97059,OLGINATE,1
2020-10-14,97065,PASTURO,1
2020-10-14,99002,CATTOLICA,1
2020-10-14,101010,CROTONE,1
2020-10-14,102037,SERRA SAN BRUNO,1
2020-10-14,103028,DOMODOSSOLA,1
2020-10-14,108033,MONZA,1
2020-10-14,110010,TRINITAPOLI,1
2020-10-14,111009,CARBONIA,1
2020-10-14,111034,GUSPINI,2
2020-10-14,111062,SAN GAVINO MONREALE,1
