datum,ISTAT_code,name_IT,totals
2020-03-31,21001,ALDINO,2
2020-03-31,21002,ANDRIANO,1
2020-03-31,21003,ANTERIVO,2
2020-03-31,21004,APPIANO SULLA STRADA DEL VINO,66
2020-03-31,21005,AVELENGO,1
2020-03-31,21006,BADIA,22
2020-03-31,21007,BARBIANO,3
2020-03-31,21008,BOLZANO,300
2020-03-31,21009,BRAIES,4
2020-03-31,21010,BRENNERO,9
2020-03-31,21011,BRESSANONE,54
2020-03-31,21012,BRONZOLO,5
2020-03-31,21013,BRUNICO,28
2020-03-31,21015,CALDARO SULLA STRADA DEL VINO,11
2020-03-31,21016,CAMPO DI TRENS,5
2020-03-31,21017,CAMPO TURES,7
2020-03-31,21019,CASTELROTTO,69
2020-03-31,21021,CHIENES,10
2020-03-31,21022,CHIUSA,10
2020-03-31,21023,CORNEDO ALL'ISARCO,10
2020-03-31,21024,CORTACCIA SULLA STRADA DEL VINO,2
2020-03-31,21025,CORTINA SULLA STRADA DEL VINO,1
2020-03-31,21026,CORVARA IN BADIA,18
2020-03-31,21027,CURON VENOSTA,2
2020-03-31,21028,DOBBIACO,3
2020-03-31,21029,EGNA,11
2020-03-31,21030,FALZES,4
2020-03-31,21031,FIE' ALLO SCILIAR,11
2020-03-31,21032,FORTEZZA,4
2020-03-31,21033,FUNES,7
2020-03-31,21034,GAIS,4
2020-03-31,21035,GARGAZZONE,1
2020-03-31,21038,LAGUNDO,7
2020-03-31,21039,LAION,16
2020-03-31,21040,LAIVES,46
2020-03-31,21041,LANA,8
2020-03-31,21042,LASA,2
2020-03-31,21044,LUSON,1
2020-03-31,21045,MAGRE' SULLA STRADA DEL VINO,1
2020-03-31,21047,MAREBBE,12
2020-03-31,21048,MARLENGO,1
2020-03-31,21050,MELTINA,2
2020-03-31,21051,MERANO,67
2020-03-31,21052,MONGUELFO - TESIDO,7
2020-03-31,21053,MONTAGNA,11
2020-03-31,21054,MOSO IN PASSIRIA,8
2020-03-31,21055,NALLES,3
2020-03-31,21056,NATURNO,1
2020-03-31,21057,NAZ-SCIAVES,5
2020-03-31,21059,NOVA PONENTE,5
2020-03-31,21060,ORA,17
2020-03-31,21061,ORTISEI,45
2020-03-31,21063,PERCA,3
2020-03-31,21066,POSTAL,2
2020-03-31,21067,PRATO ALLO STELVIO,2
2020-03-31,21068,PREDOI,2
2020-03-31,21070,RACINES,16
2020-03-31,21071,RASUN ANTERSELVA,1
2020-03-31,21072,RENON,10
2020-03-31,21073,RIFIANO,3
2020-03-31,21074,RIO DI PUSTERIA,2
2020-03-31,21075,RODENGO,4
2020-03-31,21076,SALORNO SULLA STRADA DEL VINO,11
2020-03-31,21077,SAN CANDIDO,7
2020-03-31,21079,SAN GENESIO ATESINO,6
2020-03-31,21080,SAN LEONARDO IN PASSIRIA,16
2020-03-31,21081,SAN LORENZO DI SEBATO,4
2020-03-31,21082,SAN MARTINO IN BADIA,4
2020-03-31,21083,SAN MARTINO IN PASSIRIA,7
2020-03-31,21084,SAN PANCRAZIO,2
2020-03-31,21085,SANTA CRISTINA VALGARDENA,20
2020-03-31,21086,SARENTINO,4
2020-03-31,21087,SCENA,1
2020-03-31,21089,SELVA DI VAL GARDENA,39
2020-03-31,21093,SILANDRO,3
2020-03-31,21097,TERLANO,12
2020-03-31,21098,TERMENO SULLA STRADA DEL VINO,1
2020-03-31,21099,TESIMO,3
2020-03-31,21101,TIROLO,3
2020-03-31,21102,TRODENA NEL PARCO NATURALE,4
2020-03-31,21104,ULTIMO,1
2020-03-31,21105,VADENA,4
2020-03-31,21106,VALDAORA,8
2020-03-31,21107,VAL DI VIZZE,9
2020-03-31,21108,VALLE AURINA,6
2020-03-31,21109,VALLE DI CASIES,5
2020-03-31,21110,VANDOIES,3
2020-03-31,21111,VARNA,13
2020-03-31,21113,VILLABASSA,19
2020-03-31,21114,VILLANDRO,1
2020-03-31,21115,VIPITENO,19
2020-03-31,21116,VELTURNO,6
2020-03-31,21117,LA VALLE,9
2020-03-31,21118,SENALE-SAN FELICE,3
