datum,ISTAT_code,name_IT,totals
2020-11-14,1125,IVREA,1
2020-11-14,1139,LUSERNA SAN GIOVANNI,1
2020-11-14,1156,MONCALIERI,1
2020-11-14,1272,TORINO,5
2020-11-14,3106,NOVARA,1
2020-11-14,5015,CALOSSO,1
2020-11-14,6047,CASTELLAZZO BORMIDA,1
2020-11-14,6094,MIRABELLO MONFERRATO,1
2020-11-14,6174,TORTONA,1
2020-11-14,10025,GENOVA,9
2020-11-14,10028,LAVAGNA,1
2020-11-14,10046,RAPALLO,1
2020-11-14,12014,BIANDRONNO,1
2020-11-14,13040,CAMPIONE D'ITALIA,1
2020-11-14,13046,CARIMATE,1
2020-11-14,13075,COMO,1
2020-11-14,13157,MONTORFANO,1
2020-11-14,15027,BOLLATE,1
2020-11-14,15140,MELEGNANO,1
2020-11-14,15146,MILANO,6
2020-11-14,15250,BARANZATE,3
2020-11-14,16193,SARNICO,1
2020-11-14,17029,BRESCIA,3
2020-11-14,17179,SIRMIONE,1
2020-11-14,18083,LOMELLO,2
2020-11-14,18182,VOGHERA,1
2020-11-14,19036,CREMONA,1
2020-11-14,21001,ALDINO,30
2020-11-14,21002,ANDRIANO,25
2020-11-14,21003,ANTERIVO,12
2020-11-14,21004,APPIANO SULLA STRADA DEL VINO,432
2020-11-14,21005,AVELENGO,10
2020-11-14,21006,BADIA,58
2020-11-14,21007,BARBIANO,26
2020-11-14,21008,BOLZANO,4409
2020-11-14,21009,BRAIES,29
2020-11-14,21010,BRENNERO,55
2020-11-14,21011,BRESSANONE,565
2020-11-14,21012,BRONZOLO,106
2020-11-14,21013,BRUNICO,493
2020-11-14,21014,CAINES,7
2020-11-14,21015,CALDARO SULLA STRADA DEL VINO,185
2020-11-14,21016,CAMPO DI TRENS,99
2020-11-14,21017,CAMPO TURES,86
2020-11-14,21018,CASTELBELLO-CIARDES,22
2020-11-14,21019,CASTELROTTO,131
2020-11-14,21020,CERMES,44
2020-11-14,21021,CHIENES,70
2020-11-14,21022,CHIUSA,140
2020-11-14,21023,CORNEDO ALL'ISARCO,125
2020-11-14,21024,CORTACCIA SULLA STRADA DEL VINO,22
2020-11-14,21025,CORTINA SULLA STRADA DEL VINO,17
2020-11-14,21026,CORVARA IN BADIA,36
2020-11-14,21027,CURON VENOSTA,38
2020-11-14,21028,DOBBIACO,53
2020-11-14,21029,EGNA,147
2020-11-14,21030,FALZES,73
2020-11-14,21031,FIE' ALLO SCILIAR,58
2020-11-14,21032,FORTEZZA,27
2020-11-14,21033,FUNES,50
2020-11-14,21034,GAIS,71
2020-11-14,21035,GARGAZZONE,49
2020-11-14,21036,GLORENZA,26
2020-11-14,21037,LACES,58
2020-11-14,21038,LAGUNDO,123
2020-11-14,21039,LAION,68
2020-11-14,21040,LAIVES,934
2020-11-14,21041,LANA,234
2020-11-14,21042,LASA,72
2020-11-14,21043,LAUREGNO,2
2020-11-14,21044,LUSON,23
2020-11-14,21045,MAGRE' SULLA STRADA DEL VINO,22
2020-11-14,21046,MALLES VENOSTA,200
2020-11-14,21047,MAREBBE,71
2020-11-14,21048,MARLENGO,37
2020-11-14,21049,MARTELLO,11
2020-11-14,21050,MELTINA,45
2020-11-14,21051,MERANO,992
2020-11-14,21052,MONGUELFO - TESIDO,123
2020-11-14,21053,MONTAGNA,45
2020-11-14,21054,MOSO IN PASSIRIA,34
2020-11-14,21055,NALLES,66
2020-11-14,21056,NATURNO,84
2020-11-14,21057,NAZ-SCIAVES,65
2020-11-14,21058,NOVA LEVANTE,36
2020-11-14,21059,NOVA PONENTE,54
2020-11-14,21060,ORA,114
2020-11-14,21061,ORTISEI,84
2020-11-14,21062,PARCINES,44
2020-11-14,21063,PERCA,30
2020-11-14,21064,PLAUS,17
2020-11-14,21065,PONTE GARDENA,5
2020-11-14,21066,POSTAL,49
2020-11-14,21067,PRATO ALLO STELVIO,112
2020-11-14,21068,PREDOI,13
2020-11-14,21069,PROVES,1
2020-11-14,21070,RACINES,219
2020-11-14,21071,RASUN ANTERSELVA,90
2020-11-14,21072,RENON,132
2020-11-14,21073,RIFIANO,19
2020-11-14,21074,RIO DI PUSTERIA,38
2020-11-14,21075,RODENGO,18
2020-11-14,21076,SALORNO SULLA STRADA DEL VINO,103
2020-11-14,21077,SAN CANDIDO,80
2020-11-14,21079,SAN GENESIO ATESINO,76
2020-11-14,21080,SAN LEONARDO IN PASSIRIA,83
2020-11-14,21081,SAN LORENZO DI SEBATO,107
2020-11-14,21082,SAN MARTINO IN BADIA,35
2020-11-14,21083,SAN MARTINO IN PASSIRIA,46
2020-11-14,21084,SAN PANCRAZIO,22
2020-11-14,21085,SANTA CRISTINA VALGARDENA,42
2020-11-14,21086,SARENTINO,256
2020-11-14,21087,SCENA,60
2020-11-14,21088,SELVA DEI MOLINI,21
2020-11-14,21089,SELVA DI VAL GARDENA,64
2020-11-14,21091,SENALES,15
2020-11-14,21092,SESTO,179
2020-11-14,21093,SILANDRO,114
2020-11-14,21094,SLUDERNO,93
2020-11-14,21095,STELVIO,22
2020-11-14,21096,TERENTO,17
2020-11-14,21097,TERLANO,157
2020-11-14,21098,TERMENO SULLA STRADA DEL VINO,51
2020-11-14,21099,TESIMO,58
2020-11-14,21100,TIRES,16
2020-11-14,21101,TIROLO,40
2020-11-14,21102,TRODENA NEL PARCO NATURALE,19
2020-11-14,21103,TUBRE,43
2020-11-14,21104,ULTIMO,12
2020-11-14,21105,VADENA,49
2020-11-14,21106,VALDAORA,79
2020-11-14,21107,VAL DI VIZZE,151
2020-11-14,21108,VALLE AURINA,96
2020-11-14,21109,VALLE DI CASIES,70
2020-11-14,21110,VANDOIES,48
2020-11-14,21111,VARNA,100
2020-11-14,21112,VERANO,7
2020-11-14,21113,VILLABASSA,69
2020-11-14,21114,VILLANDRO,43
2020-11-14,21115,VIPITENO,260
2020-11-14,21116,VELTURNO,116
2020-11-14,21117,LA VALLE,35
2020-11-14,21118,SENALE-SAN FELICE,8
2020-11-14,22001,ALA,1
2020-11-14,22009,BASELGA DI PINE',1
2020-11-14,22029,CADERZONE TERME,1
2020-11-14,22039,CANAZEI,1
2020-11-14,22051,CAVARENO,2
2020-11-14,22053,CAVEDINE,1
2020-11-14,22062,CLES,1
2020-11-14,22079,DRO,1
2020-11-14,22116,MEZZOCORONA,3
2020-11-14,22117,MEZZOLOMBARDO,1
2020-11-14,22118,MOENA,1
2020-11-14,22131,OSSANA,1
2020-11-14,22133,PALU' DEL FERSINA,1
2020-11-14,22139,PERGINE VALSUGANA,1
2020-11-14,22143,PINZOLO,1
2020-11-14,22153,RIVA DEL GARDA,1
2020-11-14,22155,ROMENO,1
2020-11-14,22159,RONZONE,1
2020-11-14,22160,ROVERE' DELLA LUNA,1
2020-11-14,22161,ROVERETO,1
2020-11-14,22162,RUFFRE',1
2020-11-14,22167,SAN MICHELE ALL'ADIGE,1
2020-11-14,22196,TESERO,1
2020-11-14,22205,TRENTO,19
2020-11-14,22213,VERMIGLIO,1
2020-11-14,22226,ZIANO DI FIEMME,1
2020-11-14,22233,DIMARO FOLGARIDA,1
2020-11-14,22245,PRIMIERO SAN MARTINO DI CASTROZZA,2
2020-11-14,22248,VALLELAGHI,1
2020-11-14,22249,VILLE D'ANAUNIA,1
2020-11-14,22250,SAN GIOVANNI DI FASSA-SEN JAN,2
2020-11-14,22251,TERRE D'ADIGE,2
2020-11-14,22252,BORGO D'ANAUNIA,2
2020-11-14,22254,VILLE DI FIEMME,2
2020-11-14,23012,BOVOLONE,2
