datum,ISTAT_code,name_IT,totals
2020-10-16,5015,CALOSSO,1
2020-10-16,6047,CASTELLAZZO BORMIDA,1
2020-10-16,10025,GENOVA,6
2020-10-16,10028,LAVAGNA,1
2020-10-16,12014,BIANDRONNO,1
2020-10-16,13040,CAMPIONE D'ITALIA,1
2020-10-16,13157,MONTORFANO,1
2020-10-16,15027,BOLLATE,1
2020-10-16,15146,MILANO,3
2020-10-16,15250,BARANZATE,3
2020-10-16,17029,BRESCIA,3
2020-10-16,18083,LOMELLO,2
2020-10-16,21001,ALDINO,11
2020-10-16,21002,ANDRIANO,6
2020-10-16,21003,ANTERIVO,4
2020-10-16,21004,APPIANO SULLA STRADA DEL VINO,189
2020-10-16,21005,AVELENGO,6
2020-10-16,21006,BADIA,39
2020-10-16,21007,BARBIANO,10
2020-10-16,21008,BOLZANO,1089
2020-10-16,21009,BRAIES,12
2020-10-16,21010,BRENNERO,15
2020-10-16,21011,BRESSANONE,169
2020-10-16,21012,BRONZOLO,26
2020-10-16,21013,BRUNICO,131
2020-10-16,21015,CALDARO SULLA STRADA DEL VINO,27
2020-10-16,21016,CAMPO DI TRENS,19
2020-10-16,21017,CAMPO TURES,19
2020-10-16,21018,CASTELBELLO-CIARDES,4
2020-10-16,21019,CASTELROTTO,84
2020-10-16,21020,CERMES,12
2020-10-16,21021,CHIENES,21
2020-10-16,21022,CHIUSA,29
2020-10-16,21023,CORNEDO ALL'ISARCO,50
2020-10-16,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-10-16,21025,CORTINA SULLA STRADA DEL VINO,12
2020-10-16,21026,CORVARA IN BADIA,21
2020-10-16,21027,CURON VENOSTA,2
2020-10-16,21028,DOBBIACO,16
2020-10-16,21029,EGNA,49
2020-10-16,21030,FALZES,19
2020-10-16,21031,FIE' ALLO SCILIAR,24
2020-10-16,21032,FORTEZZA,15
2020-10-16,21033,FUNES,21
2020-10-16,21034,GAIS,12
2020-10-16,21035,GARGAZZONE,4
2020-10-16,21037,LACES,10
2020-10-16,21038,LAGUNDO,15
2020-10-16,21039,LAION,20
2020-10-16,21040,LAIVES,198
2020-10-16,21041,LANA,58
2020-10-16,21042,LASA,15
2020-10-16,21043,LAUREGNO,1
2020-10-16,21044,LUSON,7
