datum,ISTAT_code,name_IT,totals
2020-11-29,1024,BEINASCO,1
2020-11-29,1090,COLLEGNO,1
2020-11-29,1125,IVREA,1
2020-11-29,1139,LUSERNA SAN GIOVANNI,1
2020-11-29,1156,MONCALIERI,1
2020-11-29,1272,TORINO,5
2020-11-29,3106,NOVARA,1
2020-11-29,5015,CALOSSO,1
2020-11-29,6029,CAPRIATA D'ORBA,1
2020-11-29,6047,CASTELLAZZO BORMIDA,1
2020-11-29,6094,MIRABELLO MONFERRATO,1
2020-11-29,6174,TORTONA,1
2020-11-29,10025,GENOVA,11
2020-11-29,10028,LAVAGNA,1
2020-11-29,10046,RAPALLO,1
2020-11-29,12014,BIANDRONNO,1
2020-11-29,13040,CAMPIONE D'ITALIA,1
2020-11-29,13046,CARIMATE,1
2020-11-29,13075,COMO,1
2020-11-29,13157,MONTORFANO,1
2020-11-29,15027,BOLLATE,1
2020-11-29,15140,MELEGNANO,1
2020-11-29,15146,MILANO,10
2020-11-29,15154,NERVIANO,1
2020-11-29,15250,BARANZATE,3
2020-11-29,16193,SARNICO,1
2020-11-29,17029,BRESCIA,4
2020-11-29,17074,GARDONE RIVIERA,1
2020-11-29,17179,SIRMIONE,1
2020-11-29,18083,LOMELLO,2
2020-11-29,18182,VOGHERA,1
2020-11-29,19035,CREMA,1
2020-11-29,20026,GOITO,1
2020-11-29,21001,ALDINO,42
2020-11-29,21002,ANDRIANO,32
2020-11-29,21003,ANTERIVO,14
2020-11-29,21004,APPIANO SULLA STRADA DEL VINO,588
2020-11-29,21005,AVELENGO,13
2020-11-29,21006,BADIA,85
2020-11-29,21007,BARBIANO,32
2020-11-29,21008,BOLZANO,6290
2020-11-29,21009,BRAIES,33
2020-11-29,21010,BRENNERO,77
2020-11-29,21011,BRESSANONE,823
2020-11-29,21012,BRONZOLO,161
2020-11-29,21013,BRUNICO,707
2020-11-29,21014,CAINES,10
2020-11-29,21015,CALDARO SULLA STRADA DEL VINO,282
2020-11-29,21016,CAMPO DI TRENS,111
2020-11-29,21017,CAMPO TURES,149
2020-11-29,21018,CASTELBELLO-CIARDES,41
2020-11-29,21019,CASTELROTTO,150
2020-11-29,21020,CERMES,54
2020-11-29,21021,CHIENES,87
2020-11-29,21022,CHIUSA,218
2020-11-29,21023,CORNEDO ALL'ISARCO,169
2020-11-29,21024,CORTACCIA SULLA STRADA DEL VINO,38
2020-11-29,21025,CORTINA SULLA STRADA DEL VINO,28
2020-11-29,21026,CORVARA IN BADIA,45
2020-11-29,21027,CURON VENOSTA,66
2020-11-29,21028,DOBBIACO,68
2020-11-29,21029,EGNA,207
2020-11-29,21030,FALZES,111
2020-11-29,21031,FIE' ALLO SCILIAR,74
2020-11-29,21032,FORTEZZA,32
2020-11-29,21033,FUNES,71
2020-11-29,21034,GAIS,101
2020-11-29,21035,GARGAZZONE,66
2020-11-29,21036,GLORENZA,45
2020-11-29,21037,LACES,116
2020-11-29,21038,LAGUNDO,149
2020-11-29,21039,LAION,90
2020-11-29,21040,LAIVES,1227
2020-11-29,21041,LANA,325
2020-11-29,21042,LASA,127
2020-11-29,21043,LAUREGNO,10
2020-11-29,21044,LUSON,39
2020-11-29,21045,MAGRE' SULLA STRADA DEL VINO,41
2020-11-29,21046,MALLES VENOSTA,255
2020-11-29,21047,MAREBBE,127
2020-11-29,21048,MARLENGO,58
2020-11-29,21049,MARTELLO,17
2020-11-29,21050,MELTINA,63
2020-11-29,21051,MERANO,1426
2020-11-29,21052,MONGUELFO - TESIDO,148
2020-11-29,21053,MONTAGNA,63
2020-11-29,21054,MOSO IN PASSIRIA,55
2020-11-29,21055,NALLES,95
2020-11-29,21056,NATURNO,108
2020-11-29,21057,NAZ-SCIAVES,87
2020-11-29,21058,NOVA LEVANTE,58
2020-11-29,21059,NOVA PONENTE,85
2020-11-29,21060,ORA,171
2020-11-29,21061,ORTISEI,107
2020-11-29,21062,PARCINES,80
2020-11-29,21063,PERCA,54
2020-11-29,21064,PLAUS,29
2020-11-29,21065,PONTE GARDENA,7
2020-11-29,21066,POSTAL,68
2020-11-29,21067,PRATO ALLO STELVIO,165
2020-11-29,21068,PREDOI,16
2020-11-29,21069,PROVES,7
2020-11-29,21070,RACINES,277
2020-11-29,21071,RASUN ANTERSELVA,123
2020-11-29,21072,RENON,221
2020-11-29,21073,RIFIANO,26
2020-11-29,21074,RIO DI PUSTERIA,61
2020-11-29,21075,RODENGO,25
2020-11-29,21076,SALORNO SULLA STRADA DEL VINO,166
2020-11-29,21077,SAN CANDIDO,96
2020-11-29,21079,SAN GENESIO ATESINO,115
2020-11-29,21080,SAN LEONARDO IN PASSIRIA,109
2020-11-29,21081,SAN LORENZO DI SEBATO,139
2020-11-29,21082,SAN MARTINO IN BADIA,57
2020-11-29,21083,SAN MARTINO IN PASSIRIA,75
2020-11-29,21084,SAN PANCRAZIO,58
2020-11-29,21085,SANTA CRISTINA VALGARDENA,53
2020-11-29,21086,SARENTINO,364
2020-11-29,21087,SCENA,79
2020-11-29,21088,SELVA DEI MOLINI,32
2020-11-29,21089,SELVA DI VAL GARDENA,70
2020-11-29,21091,SENALES,19
2020-11-29,21092,SESTO,188
2020-11-29,21093,SILANDRO,198
2020-11-29,21094,SLUDERNO,128
2020-11-29,21095,STELVIO,30
2020-11-29,21096,TERENTO,28
2020-11-29,21097,TERLANO,186
2020-11-29,21098,TERMENO SULLA STRADA DEL VINO,67
2020-11-29,21099,TESIMO,78
2020-11-29,21100,TIRES,31
2020-11-29,21101,TIROLO,58
2020-11-29,21102,TRODENA NEL PARCO NATURALE,35
2020-11-29,21103,TUBRE,53
2020-11-29,21104,ULTIMO,28
2020-11-29,21105,VADENA,59
2020-11-29,21106,VALDAORA,132
2020-11-29,21107,VAL DI VIZZE,192
2020-11-29,21108,VALLE AURINA,184
2020-11-29,21109,VALLE DI CASIES,108
2020-11-29,21110,VANDOIES,79
2020-11-29,21111,VARNA,135
2020-11-29,21112,VERANO,12
2020-11-29,21113,VILLABASSA,81
2020-11-29,21114,VILLANDRO,78
2020-11-29,21115,VIPITENO,332
2020-11-29,21116,VELTURNO,161
2020-11-29,21117,LA VALLE,51
2020-11-29,21118,SENALE-SAN FELICE,10
2020-11-29,22001,ALA,1
2020-11-29,22003,ALDENO,1
2020-11-29,22009,BASELGA DI PINE',1
2020-11-29,22025,BRENTONICO,1
2020-11-29,22029,CADERZONE TERME,1
2020-11-29,22036,CAMPITELLO DI FASSA,1
2020-11-29,22039,CANAZEI,1
2020-11-29,22051,CAVARENO,2
2020-11-29,22053,CAVEDINE,1
2020-11-29,22062,CLES,1
2020-11-29,22079,DRO,1
2020-11-29,22103,LAVIS,1
2020-11-29,22115,MEZZANO,1
2020-11-29,22116,MEZZOCORONA,4
2020-11-29,22117,MEZZOLOMBARDO,1
2020-11-29,22118,MOENA,1
2020-11-29,22131,OSSANA,1
2020-11-29,22133,PALU' DEL FERSINA,1
2020-11-29,22139,PERGINE VALSUGANA,1
2020-11-29,22143,PINZOLO,1
