datum,ISTAT_code,name_IT,totals
2020_03_19,21001,ALDINO,1
2020_03_19,21004,APPIANO SULLA STRADA DEL VINO,7
2020_03_19,21006,BADIA,3
2020_03_19,21008,BOLZANO,104
2020_03_19,21009,BRAIES,1
2020_03_19,21010,BRENNERO,2
2020_03_19,21011,BRESSANONE,17
2020_03_19,21013,BRUNICO,6
2020_03_19,21015,CALDARO SULLA STRADA DEL VINO,8
2020_03_19,21016,CAMPO DI TRENS,5
2020_03_19,21017,CAMPO TURES,2
2020_03_19,21019,CASTELROTTO,20
2020_03_19,21021,CHIENES,3
2020_03_19,21022,CHIUSA,2
2020_03_19,21023,CORNEDO ALL'ISARCO,2
2020_03_19,21026,CORVARA IN BADIA,4
2020_03_19,21027,CURON VENOSTA,2
2020_03_19,21028,DOBBIACO,1
2020_03_19,21029,EGNA,5
2020_03_19,21031,FIE' ALLO SCILIAR,1
2020_03_19,21032,FORTEZZA,1
2020_03_19,21033,FUNES,1
2020_03_19,21038,LAGUNDO,3
2020_03_19,21039,LAION,7
2020_03_19,21040,LAIVES,11
2020_03_19,21041,LANA,1
2020_03_19,21042,LASA,2
2020_03_19,21047,MAREBBE,4
2020_03_19,21051,MERANO,29
2020_03_19,21052,MONGUELFO - TESIDO,2
2020_03_19,21054,MOSO IN PASSIRIA,3
2020_03_19,21055,NALLES,1
2020_03_19,21056,NATURNO,1
2020_03_19,21057,NAZ-SCIAVES,4
2020_03_19,21059,NOVA PONENTE,1
2020_03_19,21060,ORA,4
2020_03_19,21061,ORTISEI,23
2020_03_19,21068,PREDOI,1
2020_03_19,21070,RACINES,4
2020_03_19,21072,RENON,2
2020_03_19,21073,RIFIANO,1
2020_03_19,21074,RIO DI PUSTERIA,1
2020_03_19,21075,RODENGO,1
2020_03_19,21076,SALORNO SULLA STRADA DEL VINO,3
2020_03_19,21077,SAN CANDIDO,2
2020_03_19,21080,SAN LEONARDO IN PASSIRIA,1
2020_03_19,21081,SAN LORENZO DI SEBATO,2
2020_03_19,21076,SAN MARTINO IN PASSIRIA,1
2020_03_19,21085,SANTA CRISTINA VALGARDENA,13
2020_03_19,21087,SCENA,1
2020_03_19,21089,SELVA DI VAL GARDENA,29
2020_03_19,21091,SENALE-SAN FELICE,1
2020_03_19,21093,SILANDRO,2
2020_03_19,21097,TERLANO,5
2020_03_19,21099,TESIMO,1
2020_03_19,21101,TIROLO,2
2020_03_19,21102,TRODENA NEL PARCO NATURALE,1
2020_03_19,21105,VADENA,1
2020_03_19,21107,VAL DI VIZZE,3
2020_03_19,21106,VALDAORA,5
2020_03_19,21108,VALLE AURINA,1
2020_03_19,21110,VANDOIES,1
2020_03_19,21111,VARNA,4
2020_03_19,21116,VELTURNO,1
2020_03_19,21115,VIPITENO,8
