datum,ISTAT_code,name_IT,totals
2020-11-30,1024,BEINASCO,1
2020-11-30,1090,COLLEGNO,1
2020-11-30,1125,IVREA,1
2020-11-30,1139,LUSERNA SAN GIOVANNI,1
2020-11-30,1156,MONCALIERI,1
2020-11-30,1272,TORINO,5
2020-11-30,3106,NOVARA,1
2020-11-30,5015,CALOSSO,1
2020-11-30,6029,CAPRIATA D'ORBA,1
2020-11-30,6047,CASTELLAZZO BORMIDA,1
2020-11-30,6094,MIRABELLO MONFERRATO,1
2020-11-30,6174,TORTONA,1
2020-11-30,10025,GENOVA,11
2020-11-30,10028,LAVAGNA,1
2020-11-30,10046,RAPALLO,1
2020-11-30,12014,BIANDRONNO,1
2020-11-30,13040,CAMPIONE D'ITALIA,1
2020-11-30,13046,CARIMATE,1
2020-11-30,13075,COMO,1
2020-11-30,13157,MONTORFANO,1
2020-11-30,15027,BOLLATE,1
2020-11-30,15140,MELEGNANO,1
2020-11-30,15146,MILANO,11
2020-11-30,15154,NERVIANO,1
2020-11-30,15250,BARANZATE,3
2020-11-30,16193,SARNICO,1
2020-11-30,17029,BRESCIA,4
2020-11-30,17074,GARDONE RIVIERA,1
2020-11-30,17179,SIRMIONE,1
2020-11-30,18083,LOMELLO,2
2020-11-30,18182,VOGHERA,1
2020-11-30,19003,ANNICCO,1
2020-11-30,19035,CREMA,1
2020-11-30,20026,GOITO,1
2020-11-30,21001,ALDINO,42
2020-11-30,21002,ANDRIANO,32
2020-11-30,21003,ANTERIVO,14
2020-11-30,21004,APPIANO SULLA STRADA DEL VINO,590
2020-11-30,21005,AVELENGO,13
2020-11-30,21006,BADIA,85
2020-11-30,21007,BARBIANO,32
2020-11-30,21008,BOLZANO,6341
2020-11-30,21009,BRAIES,33
2020-11-30,21010,BRENNERO,77
2020-11-30,21011,BRESSANONE,828
2020-11-30,21012,BRONZOLO,161
2020-11-30,21013,BRUNICO,714
2020-11-30,21014,CAINES,10
2020-11-30,21015,CALDARO SULLA STRADA DEL VINO,286
2020-11-30,21016,CAMPO DI TRENS,111
2020-11-30,21017,CAMPO TURES,153
2020-11-30,21018,CASTELBELLO-CIARDES,42
2020-11-30,21019,CASTELROTTO,151
2020-11-30,21020,CERMES,54
2020-11-30,21021,CHIENES,89
2020-11-30,21022,CHIUSA,221
2020-11-30,21023,CORNEDO ALL'ISARCO,170
2020-11-30,21024,CORTACCIA SULLA STRADA DEL VINO,38
2020-11-30,21025,CORTINA SULLA STRADA DEL VINO,28
2020-11-30,21026,CORVARA IN BADIA,45
2020-11-30,21027,CURON VENOSTA,67
2020-11-30,21028,DOBBIACO,68
2020-11-30,21029,EGNA,208
2020-11-30,21030,FALZES,112
2020-11-30,21031,FIE' ALLO SCILIAR,74
2020-11-30,21032,FORTEZZA,32
2020-11-30,21033,FUNES,72
2020-11-30,21034,GAIS,105
2020-11-30,21035,GARGAZZONE,66
2020-11-30,21036,GLORENZA,48
2020-11-30,21037,LACES,116
2020-11-30,21038,LAGUNDO,149
2020-11-30,21039,LAION,90
2020-11-30,21040,LAIVES,1236
2020-11-30,21041,LANA,327
2020-11-30,21042,LASA,130
2020-11-30,21043,LAUREGNO,10
2020-11-30,21044,LUSON,40
2020-11-30,21045,MAGRE' SULLA STRADA DEL VINO,41
2020-11-30,21046,MALLES VENOSTA,255
2020-11-30,21047,MAREBBE,127
2020-11-30,21048,MARLENGO,59
2020-11-30,21049,MARTELLO,17
2020-11-30,21050,MELTINA,63
2020-11-30,21051,MERANO,1434
2020-11-30,21052,MONGUELFO - TESIDO,149
