datum,ISTAT_code,name_IT,totals
2020-10-17,5015,CALOSSO,1
2020-10-17,6047,CASTELLAZZO BORMIDA,1
2020-10-17,10025,GENOVA,6
2020-10-17,10028,LAVAGNA,1
2020-10-17,12014,BIANDRONNO,1
2020-10-17,13040,CAMPIONE D'ITALIA,1
2020-10-17,13157,MONTORFANO,1
2020-10-17,15027,BOLLATE,1
2020-10-17,15146,MILANO,3
2020-10-17,15250,BARANZATE,3
2020-10-17,17029,BRESCIA,3
2020-10-17,18083,LOMELLO,2
2020-10-17,21001,ALDINO,11
2020-10-17,21002,ANDRIANO,6
2020-10-17,21003,ANTERIVO,4
2020-10-17,21004,APPIANO SULLA STRADA DEL VINO,201
2020-10-17,21005,AVELENGO,6
2020-10-17,21006,BADIA,39
2020-10-17,21007,BARBIANO,10
2020-10-17,21008,BOLZANO,1138
2020-10-17,21009,BRAIES,14
2020-10-17,21010,BRENNERO,15
2020-10-17,21011,BRESSANONE,173
2020-10-17,21012,BRONZOLO,26
2020-10-17,21013,BRUNICO,133
2020-10-17,21015,CALDARO SULLA STRADA DEL VINO,29
2020-10-17,21016,CAMPO DI TRENS,19
2020-10-17,21017,CAMPO TURES,19
2020-10-17,21018,CASTELBELLO-CIARDES,4
2020-10-17,21019,CASTELROTTO,84
2020-10-17,21020,CERMES,12
2020-10-17,21021,CHIENES,21
2020-10-17,21022,CHIUSA,29
2020-10-17,21023,CORNEDO ALL'ISARCO,51
2020-10-17,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-10-17,21025,CORTINA SULLA STRADA DEL VINO,12
2020-10-17,21026,CORVARA IN BADIA,21
2020-10-17,21027,CURON VENOSTA,2
2020-10-17,21028,DOBBIACO,18
2020-10-17,21029,EGNA,49
2020-10-17,21030,FALZES,22
2020-10-17,21031,FIE' ALLO SCILIAR,24
2020-10-17,21032,FORTEZZA,15
2020-10-17,21033,FUNES,21
2020-10-17,21034,GAIS,12
2020-10-17,21035,GARGAZZONE,4
