datum,ISTAT_code,name_IT,totals
2020-04-12,21001,ALDINO,7
2020-04-12,21002,ANDRIANO,3
2020-04-12,21003,ANTERIVO,2
2020-04-12,21004,APPIANO SULLA STRADA DEL VINO,142
2020-04-12,21005,AVELENGO,1
2020-04-12,21006,BADIA,32
2020-04-12,21007,BARBIANO,4
2020-04-12,21008,BOLZANO,445
2020-04-12,21009,BRAIES,5
2020-04-12,21010,BRENNERO,12
2020-04-12,21011,BRESSANONE,89
2020-04-12,21012,BRONZOLO,10
2020-04-12,21013,BRUNICO,73
2020-04-12,21015,CALDARO SULLA STRADA DEL VINO,14
2020-04-12,21016,CAMPO DI TRENS,9
2020-04-12,21017,CAMPO TURES,8
2020-04-12,21018,CASTELBELLO-CIARDES,2
2020-04-12,21019,CASTELROTTO,80
2020-04-12,21021,CHIENES,12
2020-04-12,21022,CHIUSA,10
2020-04-12,21023,CORNEDO ALL'ISARCO,12
2020-04-12,21024,CORTACCIA SULLA STRADA DEL VINO,5
2020-04-12,21025,CORTINA SULLA STRADA DEL VINO,3
2020-04-12,21026,CORVARA IN BADIA,21
2020-04-12,21027,CURON VENOSTA,2
2020-04-12,21028,DOBBIACO,8
2020-04-12,21029,EGNA,17
2020-04-12,21030,FALZES,9
2020-04-12,21031,FIE' ALLO SCILIAR,12
2020-04-12,21032,FORTEZZA,4
2020-04-12,21033,FUNES,14
2020-04-12,21034,GAIS,8
2020-04-12,21035,GARGAZZONE,2
2020-04-12,21038,LAGUNDO,9
2020-04-12,21039,LAION,18
2020-04-12,21040,LAIVES,90
2020-04-12,21041,LANA,17
2020-04-12,21042,LASA,2
2020-04-12,21044,LUSON,1
2020-04-12,21045,MAGRE' SULLA STRADA DEL VINO,1
2020-04-12,21046,MALLES VENOSTA,1
2020-04-12,21047,MAREBBE,15
2020-04-12,21048,MARLENGO,1
2020-04-12,21050,MELTINA,3
2020-04-12,21051,MERANO,91
2020-04-12,21052,MONGUELFO - TESIDO,8
2020-04-12,21053,MONTAGNA,17
2020-04-12,21054,MOSO IN PASSIRIA,13
2020-04-12,21055,NALLES,4
2020-04-12,21056,NATURNO,3
2020-04-12,21057,NAZ-SCIAVES,10
2020-04-12,21058,NOVA LEVANTE,2
2020-04-12,21059,NOVA PONENTE,6
2020-04-12,21060,ORA,37
2020-04-12,21061,ORTISEI,52
2020-04-12,21063,PERCA,5
2020-04-12,21066,POSTAL,5
2020-04-12,21067,PRATO ALLO STELVIO,3
2020-04-12,21068,PREDOI,3
2020-04-12,21070,RACINES,23
2020-04-12,21071,RASUN ANTERSELVA,3
2020-04-12,21072,RENON,16
2020-04-12,21073,RIFIANO,5
2020-04-12,21074,RIO DI PUSTERIA,2
2020-04-12,21075,RODENGO,4
2020-04-12,21076,SALORNO SULLA STRADA DEL VINO,14
2020-04-12,21077,SAN CANDIDO,21
2020-04-12,21079,SAN GENESIO ATESINO,15
2020-04-12,21080,SAN LEONARDO IN PASSIRIA,36
2020-04-12,21081,SAN LORENZO DI SEBATO,9
2020-04-12,21082,SAN MARTINO IN BADIA,8
2020-04-12,21083,SAN MARTINO IN PASSIRIA,8
2020-04-12,21084,SAN PANCRAZIO,3
2020-04-12,21085,SANTA CRISTINA VALGARDENA,26
2020-04-12,21086,SARENTINO,4
2020-04-12,21087,SCENA,2
2020-04-12,21088,SELVA DEI MOLINI,2
2020-04-12,21089,SELVA DI VAL GARDENA,45
2020-04-12,21092,SESTO,1
2020-04-12,21093,SILANDRO,3
2020-04-12,21096,TERENTO,1
2020-04-12,21097,TERLANO,32
2020-04-12,21098,TERMENO SULLA STRADA DEL VINO,4
2020-04-12,21099,TESIMO,7
2020-04-12,21100,TIRES,2
2020-04-12,21101,TIROLO,5
2020-04-12,21102,TRODENA NEL PARCO NATURALE,5
2020-04-12,21104,ULTIMO,1
2020-04-12,21105,VADENA,7
2020-04-12,21106,VALDAORA,10
2020-04-12,21107,VAL DI VIZZE,17
2020-04-12,21108,VALLE AURINA,9
2020-04-12,21109,VALLE DI CASIES,9
2020-04-12,21110,VANDOIES,13
2020-04-12,21111,VARNA,20
2020-04-12,21112,VERANO,1
2020-04-12,21113,VILLABASSA,26
2020-04-12,21114,VILLANDRO,1
2020-04-12,21115,VIPITENO,22
2020-04-12,21116,VELTURNO,8
2020-04-12,21117,LA VALLE,11
2020-04-12,21118,SENALE-SAN FELICE,4
