datum,ISTAT_code,name_IT,totals
2020-04-04,21001,ALDINO,2
2020-04-04,21002,ANDRIANO,2
2020-04-04,21003,ANTERIVO,2
2020-04-04,21004,APPIANO SULLA STRADA DEL VINO,111
2020-04-04,21005,AVELENGO,1
2020-04-04,21006,BADIA,24
2020-04-04,21007,BARBIANO,3
2020-04-04,21008,BOLZANO,335
2020-04-04,21009,BRAIES,4
2020-04-04,21010,BRENNERO,9
2020-04-04,21011,BRESSANONE,66
2020-04-04,21012,BRONZOLO,7
2020-04-04,21013,BRUNICO,35
2020-04-04,21015,CALDARO SULLA STRADA DEL VINO,12
2020-04-04,21016,CAMPO DI TRENS,6
2020-04-04,21017,CAMPO TURES,8
2020-04-04,21019,CASTELROTTO,75
2020-04-04,21021,CHIENES,11
2020-04-04,21022,CHIUSA,10
2020-04-04,21023,CORNEDO ALL'ISARCO,10
2020-04-04,21024,CORTACCIA SULLA STRADA DEL VINO,2
2020-04-04,21025,CORTINA SULLA STRADA DEL VINO,1
2020-04-04,21026,CORVARA IN BADIA,19
2020-04-04,21027,CURON VENOSTA,2
2020-04-04,21028,DOBBIACO,4
2020-04-04,21029,EGNA,14
2020-04-04,21030,FALZES,7
2020-04-04,21031,FIE' ALLO SCILIAR,11
2020-04-04,21032,FORTEZZA,4
2020-04-04,21033,FUNES,10
2020-04-04,21034,GAIS,4
2020-04-04,21035,GARGAZZONE,1
2020-04-04,21038,LAGUNDO,8
2020-04-04,21039,LAION,18
2020-04-04,21040,LAIVES,59
2020-04-04,21041,LANA,10
2020-04-04,21042,LASA,2
2020-04-04,21044,LUSON,1
2020-04-04,21045,MAGRE' SULLA STRADA DEL VINO,1
2020-04-04,21047,MAREBBE,14
2020-04-04,21048,MARLENGO,1
2020-04-04,21050,MELTINA,3
2020-04-04,21051,MERANO,79
2020-04-04,21052,MONGUELFO - TESIDO,7
2020-04-04,21053,MONTAGNA,11
2020-04-04,21054,MOSO IN PASSIRIA,11
2020-04-04,21055,NALLES,3
2020-04-04,21056,NATURNO,1
2020-04-04,21057,NAZ-SCIAVES,6
2020-04-04,21059,NOVA PONENTE,5
2020-04-04,21060,ORA,23
2020-04-04,21061,ORTISEI,51
2020-04-04,21063,PERCA,4
2020-04-04,21066,POSTAL,4
2020-04-04,21067,PRATO ALLO STELVIO,3
2020-04-04,21068,PREDOI,3
2020-04-04,21070,RACINES,20
2020-04-04,21071,RASUN ANTERSELVA,2
2020-04-04,21072,RENON,12
2020-04-04,21073,RIFIANO,5
2020-04-04,21074,RIO DI PUSTERIA,2
2020-04-04,21075,RODENGO,4
2020-04-04,21076,SALORNO SULLA STRADA DEL VINO,12
2020-04-04,21077,SAN CANDIDO,14
2020-04-04,21079,SAN GENESIO ATESINO,6
2020-04-04,21080,SAN LEONARDO IN PASSIRIA,24
2020-04-04,21081,SAN LORENZO DI SEBATO,7
2020-04-04,21082,SAN MARTINO IN BADIA,5
2020-04-04,21083,SAN MARTINO IN PASSIRIA,7
2020-04-04,21084,SAN PANCRAZIO,3
2020-04-04,21085,SANTA CRISTINA VALGARDENA,24
2020-04-04,21086,SARENTINO,4
2020-04-04,21087,SCENA,2
2020-04-04,21088,SELVA DEI MOLINI,1
2020-04-04,21089,SELVA DI VAL GARDENA,42
2020-04-04,21092,SESTO,1
2020-04-04,21093,SILANDRO,3
2020-04-04,21097,TERLANO,20
2020-04-04,21098,TERMENO SULLA STRADA DEL VINO,1
2020-04-04,21099,TESIMO,6
2020-04-04,21100,TIRES,1
2020-04-04,21101,TIROLO,3
2020-04-04,21102,TRODENA NEL PARCO NATURALE,4
2020-04-04,21104,ULTIMO,1
2020-04-04,21105,VADENA,4
2020-04-04,21106,VALDAORA,9
2020-04-04,21107,VAL DI VIZZE,11
2020-04-04,21108,VALLE AURINA,9
2020-04-04,21109,VALLE DI CASIES,6
2020-04-04,21110,VANDOIES,5
2020-04-04,21111,VARNA,17
2020-04-04,21113,VILLABASSA,23
2020-04-04,21114,VILLANDRO,1
2020-04-04,21115,VIPITENO,20
2020-04-04,21116,VELTURNO,6
2020-04-04,21117,LA VALLE,9
2020-04-04,21118,SENALE-SAN FELICE,4
