datum,ISTAT_code,name_IT,totals
2020-11-08,1125,IVREA,1
2020-11-08,1139,LUSERNA SAN GIOVANNI,1
2020-11-08,1156,MONCALIERI,1
2020-11-08,1272,TORINO,5
2020-11-08,3106,NOVARA,1
2020-11-08,5015,CALOSSO,1
2020-11-08,6047,CASTELLAZZO BORMIDA,1
2020-11-08,6174,TORTONA,1
2020-11-08,10025,GENOVA,9
2020-11-08,10028,LAVAGNA,1
2020-11-08,10046,RAPALLO,1
2020-11-08,12014,BIANDRONNO,1
2020-11-08,13040,CAMPIONE D'ITALIA,1
2020-11-08,13046,CARIMATE,1
2020-11-08,13075,COMO,1
2020-11-08,13157,MONTORFANO,1
2020-11-08,15027,BOLLATE,1
2020-11-08,15140,MELEGNANO,1
2020-11-08,15146,MILANO,5
2020-11-08,15250,BARANZATE,3
2020-11-08,17029,BRESCIA,3
2020-11-08,17179,SIRMIONE,1
2020-11-08,18083,LOMELLO,2
2020-11-08,19036,CREMONA,1
2020-11-08,21001,ALDINO,26
2020-11-08,21002,ANDRIANO,17
2020-11-08,21003,ANTERIVO,11
2020-11-08,21004,APPIANO SULLA STRADA DEL VINO,374
2020-11-08,21005,AVELENGO,9
2020-11-08,21006,BADIA,51
2020-11-08,21007,BARBIANO,21
2020-11-08,21008,BOLZANO,3482
2020-11-08,21009,BRAIES,29
2020-11-08,21010,BRENNERO,44
2020-11-08,21011,BRESSANONE,464
2020-11-08,21012,BRONZOLO,82
2020-11-08,21013,BRUNICO,388
2020-11-08,21014,CAINES,6
2020-11-08,21015,CALDARO SULLA STRADA DEL VINO,151
2020-11-08,21016,CAMPO DI TRENS,92
2020-11-08,21017,CAMPO TURES,66
2020-11-08,21018,CASTELBELLO-CIARDES,16
2020-11-08,21019,CASTELROTTO,118
2020-11-08,21020,CERMES,34
2020-11-08,21021,CHIENES,55
2020-11-08,21022,CHIUSA,103
2020-11-08,21023,CORNEDO ALL'ISARCO,108
2020-11-08,21024,CORTACCIA SULLA STRADA DEL VINO,20
2020-11-08,21025,CORTINA SULLA STRADA DEL VINO,17
2020-11-08,21026,CORVARA IN BADIA,33
2020-11-08,21027,CURON VENOSTA,28
2020-11-08,21028,DOBBIACO,39
2020-11-08,21029,EGNA,132
2020-11-08,21030,FALZES,56
2020-11-08,21031,FIE' ALLO SCILIAR,43
2020-11-08,21032,FORTEZZA,24
2020-11-08,21033,FUNES,44
2020-11-08,21034,GAIS,63
2020-11-08,21035,GARGAZZONE,36
2020-11-08,21036,GLORENZA,18
2020-11-08,21037,LACES,37
2020-11-08,21038,LAGUNDO,74
2020-11-08,21039,LAION,52
2020-11-08,21040,LAIVES,759
2020-11-08,21041,LANA,177
2020-11-08,21042,LASA,44
2020-11-08,21043,LAUREGNO,2
2020-11-08,21044,LUSON,17
2020-11-08,21045,MAGRE' SULLA STRADA DEL VINO,14
2020-11-08,21046,MALLES VENOSTA,143
2020-11-08,21047,MAREBBE,38
2020-11-08,21048,MARLENGO,24
2020-11-08,21049,MARTELLO,8
2020-11-08,21050,MELTINA,34
2020-11-08,21051,MERANO,750
2020-11-08,21052,MONGUELFO - TESIDO,111
2020-11-08,21053,MONTAGNA,42
2020-11-08,21054,MOSO IN PASSIRIA,23
2020-11-08,21055,NALLES,49
2020-11-08,21056,NATURNO,58
2020-11-08,21057,NAZ-SCIAVES,54
2020-11-08,21058,NOVA LEVANTE,32
2020-11-08,21059,NOVA PONENTE,38
2020-11-08,21060,ORA,111
2020-11-08,21061,ORTISEI,73
2020-11-08,21062,PARCINES,27
2020-11-08,21063,PERCA,19
2020-11-08,21064,PLAUS,11
2020-11-08,21065,PONTE GARDENA,3
2020-11-08,21066,POSTAL,36
2020-11-08,21067,PRATO ALLO STELVIO,64
2020-11-08,21068,PREDOI,12
2020-11-08,21070,RACINES,191
2020-11-08,21071,RASUN ANTERSELVA,74
2020-11-08,21072,RENON,96
2020-11-08,21073,RIFIANO,13
2020-11-08,21074,RIO DI PUSTERIA,29
2020-11-08,21075,RODENGO,14
2020-11-08,21076,SALORNO SULLA STRADA DEL VINO,83
2020-11-08,21077,SAN CANDIDO,67
2020-11-08,21079,SAN GENESIO ATESINO,56
2020-11-08,21080,SAN LEONARDO IN PASSIRIA,63
2020-11-08,21081,SAN LORENZO DI SEBATO,80
2020-11-08,21082,SAN MARTINO IN BADIA,27
2020-11-08,21083,SAN MARTINO IN PASSIRIA,35
2020-11-08,21084,SAN PANCRAZIO,14
2020-11-08,21085,SANTA CRISTINA VALGARDENA,36
2020-11-08,21086,SARENTINO,181
2020-11-08,21087,SCENA,30
2020-11-08,21088,SELVA DEI MOLINI,17
2020-11-08,21089,SELVA DI VAL GARDENA,55
2020-11-08,21091,SENALES,12
2020-11-08,21092,SESTO,171
2020-11-08,21093,SILANDRO,72
2020-11-08,21094,SLUDERNO,64
2020-11-08,21095,STELVIO,10
2020-11-08,21096,TERENTO,10
2020-11-08,21097,TERLANO,141
2020-11-08,21098,TERMENO SULLA STRADA DEL VINO,47
2020-11-08,21099,TESIMO,53
2020-11-08,21100,TIRES,7
2020-11-08,21101,TIROLO,27
2020-11-08,21102,TRODENA NEL PARCO NATURALE,12
2020-11-08,21103,TUBRE,31
2020-11-08,21104,ULTIMO,8
2020-11-08,21105,VADENA,41
2020-11-08,21106,VALDAORA,62
2020-11-08,21107,VAL DI VIZZE,125
2020-11-08,21108,VALLE AURINA,74
2020-11-08,21109,VALLE DI CASIES,46
2020-11-08,21110,VANDOIES,37
2020-11-08,21111,VARNA,78
2020-11-08,21112,VERANO,5
2020-11-08,21113,VILLABASSA,64
2020-11-08,21114,VILLANDRO,31
2020-11-08,21115,VIPITENO,189
2020-11-08,21116,VELTURNO,91
2020-11-08,21117,LA VALLE,29
2020-11-08,21118,SENALE-SAN FELICE,6
2020-11-08,22001,ALA,1
2020-11-08,22009,BASELGA DI PINE',1
2020-11-08,22039,CANAZEI,1
2020-11-08,22051,CAVARENO,2
2020-11-08,22053,CAVEDINE,1
2020-11-08,22062,CLES,1
2020-11-08,22079,DRO,1
2020-11-08,22116,MEZZOCORONA,3
2020-11-08,22117,MEZZOLOMBARDO,1
2020-11-08,22118,MOENA,1
2020-11-08,22131,OSSANA,1
2020-11-08,22133,PALU' DEL FERSINA,1
2020-11-08,22139,PERGINE VALSUGANA,1
2020-11-08,22143,PINZOLO,1
2020-11-08,22153,RIVA DEL GARDA,1
2020-11-08,22155,ROMENO,1
2020-11-08,22159,RONZONE,1
2020-11-08,22160,ROVERE' DELLA LUNA,1
2020-11-08,22161,ROVERETO,1
2020-11-08,22162,RUFFRE',1
2020-11-08,22167,SAN MICHELE ALL'ADIGE,1
2020-11-08,22196,TESERO,1
2020-11-08,22205,TRENTO,15
2020-11-08,22213,VERMIGLIO,1
