datum,ISTAT_code,name_IT,totals
2020-03-24,21001,ALDINO,1
2020-03-24,21004,APPIANO SULLA STRADA DEL VINO,14
2020-03-24,21006,BADIA,12
2020-03-24,21007,BARBIANO,1
2020-03-24,21008,BOLZANO,184
2020-03-24,21009,BRAIES,1
2020-03-24,21010,BRENNERO,5
2020-03-24,21011,BRESSANONE,31
2020-03-24,21012,BRONZOLO,1
2020-03-24,21013,BRUNICO,13
2020-03-24,21015,CALDARO SULLA STRADA DEL VINO,10
2020-03-24,21016,CAMPO DI TRENS,5
2020-03-24,21017,CAMPO TURES,4
2020-03-24,21019,CASTELROTTO,50
2020-03-24,21021,CHIENES,5
2020-03-24,21022,CHIUSA,6
2020-03-24,21023,CORNEDO ALL'ISARCO,8
2020-03-24,21026,CORVARA IN BADIA,12
2020-03-24,21027,CURON VENOSTA,2
2020-03-24,21028,DOBBIACO,1
2020-03-24,21029,EGNA,6
2020-03-24,21030,FALZES,1
2020-03-24,21031,FIE' ALLO SCILIAR,4
2020-03-24,21032,FORTEZZA,2
2020-03-24,21033,FUNES,2
2020-03-24,21034,GAIS,2
2020-03-24,21117,LA VALLE,3
2020-03-24,21038,LAGUNDO,5
2020-03-24,21039,LAION,10
2020-03-24,21040,LAIVES,19
2020-03-24,21041,LANA,3
2020-03-24,21042,LASA,2
2020-03-24,21047,MAREBBE,6
2020-03-24,21050,MELTINA,1
2020-03-24,21051,MERANO,47
2020-03-24,21052,MONGUELFO - TESIDO,2
2020-03-24,21053,MONTAGNA,4
2020-03-24,21054,MOSO IN PASSIRIA,4
2020-03-24,21055,NALLES,2
2020-03-24,21056,NATURNO,1
2020-03-24,21057,NAZ-SCIAVES,5
2020-03-24,21059,NOVA PONENTE,4
2020-03-24,21060,ORA,6
2020-03-24,21061,ORTISEI,39
2020-03-24,21066,POSTAL,1
2020-03-24,21067,PRATO ALLO STELVIO,1
2020-03-24,21068,PREDOI,1
2020-03-24,21070,RACINES,6
2020-03-24,21072,RENON,8
2020-03-24,21073,RIFIANO,2
2020-03-24,21074,RIO DI PUSTERIA,1
2020-03-24,21075,RODENGO,3
2020-03-24,21076,SALORNO SULLA STRADA DEL VINO,8
2020-03-24,21077,SAN CANDIDO,3
2020-03-24,21079,SAN GENESIO ATESINO,3
2020-03-24,21080,SAN LEONARDO IN PASSIRIA,2
2020-03-24,21081,SAN LORENZO DI SEBATO,3
2020-03-24,21083,SAN MARTINO IN PASSIRIA,1
2020-03-24,21084,SAN PANCRAZIO,1
2020-03-24,21085,SANTA CRISTINA VALGARDENA,16
2020-03-24,21086,SARENTINO,3
2020-03-24,21087,SCENA,1
2020-03-24,21089,SELVA DI VAL GARDENA,35
2020-03-24,21091,SENALE-SAN FELICE,3
2020-03-24,21093,SILANDRO,3
2020-03-24,21097,TERLANO,8
2020-03-24,21099,TESIMO,2
2020-03-24,21101,TIROLO,2
2020-03-24,21102,TRODENA NEL PARCO NATURALE,2
2020-03-24,21104,ULTIMO,1
2020-03-24,21105,VADENA,1
2020-03-24,21107,VAL DI VIZZE,6
2020-03-24,21106,VALDAORA,6
2020-03-24,21108,VALLE AURINA,3
2020-03-24,21109,VALLE DI CASIES,1
2020-03-24,21110,VANDOIES,2
2020-03-24,21111,VARNA,6
2020-03-24,21116,VELTURNO,3
2020-03-24,21113,VILLABASSA,2
2020-03-24,21115,VIPITENO,9
